Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
999816,Home to Harlem,Claude McKay,"McKay, Claude",Wayne F. Cooper,"=""1555530249""","=""9781555530242""",3,Northeastern University Press,Paperback,340,1987,1928,2023/11/07,2022/05/09,noir,noir (#5),read,,,,1,0
59968037,Ο δεύτερος κύκλος του 8,βα. αλ,"αλ, βα.",,"=""6188563836""","=""9786188563834""",0,Red n' noir,Paperback,144,2021,,2023/12/25,2023/12/19,noir,noir (#2),read,,,,1,0
202480745,"Τι τρέλα, τι παλάτια!",Jean-Patrick Manchette,"Manchette, Jean-Patrick",Σταύρος Παπασταύρου,"=""9605055961""","=""9789605055967""",3,Άγρα,Paperback,240,2023,1972,2024/01/25,2024/01/24,noir,noir (#1),read,,,,1,0
29939161,Radical Candor: Be a Kickass Boss Without Losing Your Humanity,Kim Malone Scott,"Scott, Kim Malone",,"=""1250103509""","=""9781250103505""",0,St. Martin's Press,Hardcover,336,2017,2017,,2024/02/06,to-read,to-read (#245),to-read,,,,0,0
23892390,Οι Νύχτες του Σαν Φρανσίσκο,Caryl Férey,"Férey, Caryl",Αργυρώ Μακάρωφ,"=""9605051427""","=""9789605051426""",0,Άγρα,Paperback,136,2014,2014,,2024/01/24,to-read,to-read (#244),to-read,,,,0,0
15816369,Mapuche,Caryl Férey,"Férey, Caryl",,"=""2070130762""","=""9782070130764""",0,Gallimard,Paperback,464,2012,2012,,2024/01/24,to-read,to-read (#242),to-read,,,,0,0
284397,Life Before Life: A Scientific Investigation of Children's Memories of Previous Lives,Jim B. Tucker,"Tucker, Jim B.",Ian Stevenson,"=""0312321376""","=""9780312321376""",0,St. Martin's Press,Hardcover,256,2005,2005,,2024/01/15,to-read,to-read (#241),to-read,,,,0,0
201459948,Γράμματα από το παρελθόν,Γιώργος Νυκταράκης,"Νυκταράκης, Γιώργος",,"=""9606266702""","=""9789606266706""",0,εκδόσεις Πηγή,Hardcover,306,2023,,,2023/12/15,to-read,to-read (#240),to-read,,,,0,0
42217745,Ελεύθεροι Άνθρωποι,Γιώργος Νυκταράκης,"Νυκταράκης, Γιώργος",,"=""6185095866""","=""9786185095864""",0,Λυκόφως,Paperback,209,2018,,,2023/12/15,to-read,to-read (#239),to-read,,,,0,0
59346779,Αναζητώντας την ουτοπία,Γιώργος Νυκταράκης,"Νυκταράκης, Γιώργος",,"=""618542942X""","=""9786185429423""",0,Εκδόσεις Λυκόφως,,,2021,,,2023/12/15,to-read,to-read (#238),to-read,,,,0,0
22733729,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky Chambers,"Chambers, Becky",,"=""1500453307""","=""9781500453305""",0,CreateSpace Independent Publishing Platform ,Paperback,518,2014,2014,,2023/12/06,to-read,to-read (#237),to-read,,,,0,0
9377966,Στην ίδια πόλη υπό βροχή,Paco Ignacio Taibo II,"II, Paco Ignacio Taibo",Κρίτων Ηλιόπουλος,"=""""","=""9789603256885""",0,Άγρα,Paperback,224,2009,1989,,2023/11/12,to-read,to-read (#235),to-read,,,,0,0
14475547,Run Like Crazy Run like Hell,Jacques Tardi,"Tardi, Jacques","Jean-Patrick Manchette, Kim   Thompson","=""1606996207""","=""9781606996201""",0,Fantagraphics Books,Hardcover,104,2015,2011,,2023/11/12,to-read,to-read (#234),to-read,,,,0,0
10464884,Griffu,Jean-Patrick Manchette,"Manchette, Jean-Patrick",,"=""8889574283""","=""9788889574287""",0,,Paperback,,,1978,,2023/11/12,to-read,to-read (#233),to-read,,,,0,0
62851,The Human Factor,Graham Greene,"Greene, Graham",Peter Kemp,"=""1857150716""","=""9781857150711""",0,Everyman’s Library,Hardcover,368,1992,1978,,2023/11/11,to-read,to-read (#231),to-read,,,,0,0
7051636,Οι νεκροί περιμένουν,Dido Sotiriou,"Sotiriou, Dido",Διδώ Σωτηρίου,"=""""","=""9789600401134""",0,Κέδρος,Paperback,250,2008,1959,,2023/09/18,to-read,to-read (#230),to-read,,,,0,0
13087067,Κατεδαφιζόμεθα,Dido Sotiriou,"Sotiriou, Dido",Διδώ Σωτηρίου,"=""9605030527""","=""9789605030520""",0,Δημοσιογραφικός Οργανισμός Λαμπράκη,Hardcover,534,2011,1982,,2023/09/18,to-read,to-read (#229),to-read,,,,0,0
59228261,How To Make The Best Coffee At Home,James Hoffmann,"Hoffmann, James",,"=""1784727245""","=""9781784727246""",0,Mitchell Beazley,Hardcover,224,2022,2022,,2023/09/18,to-read,to-read (#228),to-read,,,,0,0
21563974,"The World Atlas of Coffee: From Beans to Brewing -- Coffees Explored, Explained and Enjoyed",James Hoffmann,"Hoffmann, James",,"=""1770854703""","=""9781770854703""",0,Firefly Books,Hardcover,256,2014,2014,,2023/09/18,to-read,to-read (#227),to-read,,,,0,0
42654286,Το Στιλέτο,Bogdan Teodorescu,"Teodorescu, Bogdan",Μιχάλης Μητσός,"=""9604356437""","=""9789604356430""",0,Πόλις,Paperback,380,2018,2009,,2023/09/16,to-read,to-read (#226),to-read,,,,0,0
62530,"Thud! (Discworld, #34; City Watch, #7)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,Corgi,Paperback,439,2006,2005,,2023/09/10,to-read,to-read (#225),to-read,,,,0,0
17672748,Το Είναι και το Μηδέν,Jean-Paul Sartre,"Sartre, Jean-Paul",Κωστής Παπαγιώργης,"=""9600220409""","=""9789600220407""",0,Εκδόσεις Παπαζήση,Paperback,975,2007,1943,,2023/09/05,to-read,to-read (#224),to-read,,,,0,0
20940898,Ζωή και πεπρωμένο,Vasily Grossman,"Grossman, Vasily",Γιώργος Μπλάνας,"=""9604461826""","=""9789604461820""",0,Εκδόσεις Γκοβόστη,Paperback,960,2013,1960,,2023/08/27,to-read,to-read (#223),to-read,,,,0,0
958744,The Portage to San Cristóbal of A.H.,George Steiner,"Steiner, George",,"=""0226772357""","=""9780226772356""",0,University of Chicago Press,Paperback,176,1999,1981,,2023/08/04,to-read,to-read (#220),to-read,,,,0,0
58243700,L'Age de la guerre (French Edition),Patrick Raynal,"Raynal, Patrick",,"=""""","=""""",0,ALBIN MICHEL,Kindle Edition,261,2021,2021,,2023/08/04,to-read,to-read (#219),to-read,,,,0,0
187872205,Οι αθέατοι,Alain Damasio,"Damasio, Alain",Δημήτρης Δημακόπουλος,"=""9604357751""","=""9789604357758""",0,Πόλις,Paperback,720,2023,2019,,2023/08/04,to-read,to-read (#218),to-read,,,,0,0
25154568,Mémoire d'éléphant,António Lobo Antunes,"Antunes, António Lobo","Violante Do Canto, Yves Coleman","=""2020348969""","=""9782020348966""",0,Seuil,Mass Market Paperback,206,2001,1979,,2023/08/03,"to-read, looking-for","to-read (#215), looking-for (#1)",to-read,,,,0,0
35144993,Είναι και Χρόνος. Τόμος Πρώτος.,Martin Heidegger,"Heidegger, Martin",Γιάννης Τζαβάρας,"=""9605580608""","=""9789605580605""",0,Δωδώνη,Paperback,416,1998,1927,,2023/08/03,to-read,to-read (#214),to-read,,,,0,0
43822820,"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,"Jewell, Lisa",,"=""1501190105""","=""9781501190100""",0,Atria Books,Hardcover,352,2019,2019,,2023/07/28,to-read,to-read (#213),to-read,,,,0,0
54459122,"Ready Player Two (Ready Player One, #2)",Ernest Cline,"Cline, Ernest",,"=""178089743X""","=""9781780897431""",0,CENTURY,Hardcover,384,2020,2020,,2023/07/27,to-read,to-read (#212),to-read,,,,0,0
35056823,L'Ordre du jour,Éric Vuillard,"Vuillard, Éric",,"=""""","=""""",0,Actes Sud,Kindle Edition,138,2017,2017,,2023/07/24,to-read,to-read (#211),to-read,,,,0,0
34082135,"Black Dahlia, Red Rose: The Crime, Corruption, and Cover-Up of America's Greatest Unsolved Murder",Piu Marie Eatwell,"Eatwell, Piu Marie",,"=""1631492268""","=""9781631492266""",0,Liveright,Hardcover,368,2017,2017,,2018/07/30,to-read,to-read (#147),to-read,,,,0,0
32322437,Αναζητώντας τον χαμένο χρόνο VII: Ο ανακτημένος χρόνος,Marcel Proust,"Proust, Marcel",Παναγιώτης Πούλος,"=""9600517207""","=""9789600517200""",0,Βιβλιοπωλείον της Εστίας,Paperback,404,2018,1927,,2023/07/05,to-read,to-read (#209),to-read,,,,0,0
30306585,Αναζητώντας τον χαμένο χρόνο VI: Η Αλμπερτίν αγνοούμενη,Marcel Proust,"Proust, Marcel",Παναγιώτης Πούλος,"=""""","=""9789600516043""",0,Βιβλιοπωλείον της Εστίας,Paperback,296,2014,1925,,2023/07/05,to-read,to-read (#208),to-read,,,,0,0
21954362,Αναζητώντας τον χαμένο χρόνο IV: Σόδομα και Γόμορρα,Marcel Proust,"Proust, Marcel","Παύλος Α. Ζάννας, Παναγιώτης Πούλος","=""960050993X""","=""9789600509939""",0,Βιβλιοπωλείον της Εστίας,Paperback,512,2001,1922,,2023/07/05,to-read,to-read (#206),to-read,,,,0,0
21954353,Αναζητώντας τον χαμένο χρόνο III: Η μεριά του Γκερμάντ,Marcel Proust,"Proust, Marcel","Παύλος Α. Ζάννας, Παναγιώτης Πούλος","=""9600509921""","=""9789600509922""",0,Βιβλιοπωλείον της Εστίας,Paperback,576,2003,1920,,2023/07/05,to-read,to-read (#205),to-read,,,,0,0
21954345,Αναζητώντας τον χαμένο χρόνο II: Στον ίσκιο των ανθισμένων κοριτσιών,Marcel Proust,"Proust, Marcel","Παύλος Α. Ζάννας, Παναγιώτης Πούλος","=""9600509913""","=""9789600509915""",0,Βιβλιοπωλείον της Εστίας,Paperback,512,2002,1919,,2023/07/05,to-read,to-read (#204),to-read,,,,0,0
23208340,Αναζητώντας τον χαμένο χρόνο: I. Από τη μεριά του Σουάν,Marcel Proust,"Proust, Marcel","Παύλος Α. Ζάννας, Παναγιώτης Πούλος","=""9600509905""","=""9789600509908""",0,Βιβλιοπωλείον της Εστίας,Paperback,448,2001,1913,,2023/07/05,to-read,to-read (#203),to-read,,,,0,0
22085568,The Culture Map: Breaking Through the Invisible Boundaries of Global Business,Erin Meyer,"Meyer, Erin",,"=""""","=""""",0,PublicAffairs,Kindle Edition,274,2014,2014,,2023/06/27,to-read,to-read (#201),to-read,,,,0,0
729161,Vera Or The Nihilists,Oscar Wilde,"Wilde, Oscar",,"=""1419192469""","=""9781419192463""",0,Kessinger Publishing,Paperback,112,2004,1883,,2014/07/11,to-read,to-read (#69),to-read,,,,0,0
153229653,Η νύχτα θα είναι μεγάλη,Santiago Gamboa,"Gamboa, Santiago",Δήμητρα Σταυρίδου,"=""6182201614""","=""9786182201619""",0,Διόπτρα,Paperback,528,2023,2019,,2023/06/19,to-read,to-read (#200),to-read,,,,0,0
40727182,Η έβδομη λειτουργία της γλώσσας,Laurent Binet,"Binet, Laurent",Γιώργος Ξενάριος,"=""9608397960""","=""9789608397965""",0,Opera,Paperback,520,2018,2015,,2023/06/19,to-read,to-read (#199),to-read,,,,0,0
75464601,Κυρίως τα γραπτά,Μετέχνιο,"Μετέχνιο, Μετέχνιο","Πάνος Κυδώνης, Αντώνης Αθανασόπουλος, Χρήστος Λέπουρας, Κατερίνα Κολοβού","=""9609659136""","=""9789609659130""",0,Χρονικό ,Paperback,296,2022,2022,,2023/06/12,to-read,to-read (#198),to-read,,,,0,0
60018618,Unreasonable Hospitality: The Remarkable Power of Giving People More Than They Expect,Will Guidara,"Guidara, Will",,"=""0593418573""","=""9780593418574""",0,Optimism Press,Hardcover,288,2022,2022,,2023/05/02,to-read,to-read (#197),to-read,,,,0,0
264891,"Genesis (Memory of Fire, #1)",Eduardo Galeano,"Galeano, Eduardo",Cedric Belfrage,"=""0393317730""","=""9780393317732""",0,W.W. Norton & Company,Paperback,336,1998,1982,,2023/04/11,to-read,to-read (#196),to-read,,,,0,0
60850912,Ο αθάνατος Μπάρτφους,Aharon Appelfeld,"Appelfeld, Aharon","Μάγκυ Κοέν, Σταύρος Ζουμπουλάκης","=""9605055287""","=""9789605055288""",0,Άγρα,Paperback,196,2022,1983,,2023/02/26,to-read,to-read (#195),to-read,,,,0,0
30239216,Η αρχή της ασφάλειας,Frédéric Gros,"Gros, Frédéric",Αλέξανδρος Κιουπκιολής,"=""9604354728""","=""9789604354726""",0,Πόλις,Paperback,304,2016,,,2019/12/15,to-read,to-read (#160),to-read,,,,0,0
10068074,The Train,Georges Simenon,"Simenon, Georges",Robert Baldick,"=""1935554468""","=""9781935554462""",0,Melville House,Paperback,144,2011,1961,,2022/10/12,to-read,to-read (#194),to-read,,,,0,0
13279015,How to Traumatize Your Children: 7 Proven Methods to Help You Screw Up Your Kids Deliberately and with Skill,Knock Knock,"Knock, Knock",Bradley R. Hughes,"=""1601063091""","=""9781601063090""",0,Knock Knock,Paperback,144,2011,2007,,2022/09/02,to-read,to-read (#193),to-read,,,,0,0
13413853,Οι Φυλακές Της Παιδικής Μας Ηλικίας,Alice   Miller,"Miller, Alice","Ευηνέλλα Αλεξοπούλου, Νίκος Λαζαρίδης","=""9602831375""","=""9789602831373""",0, Ροές,Paperback,214,2007,1979,,2022/09/02,to-read,to-read (#192),to-read,,,,0,0
68099,"Death at La Fenice (Commissario Brunetti, #1)",Donna Leon,"Leon, Donna",,"=""006074068X""","=""9780060740689""",0,Harper Perennial,Paperback,270,2004,1992,,2022/08/18,to-read,to-read (#191),to-read,,,,0,0
42087184,Μπιλιάρδο στις εννιάμισι,Heinrich Böll,"Böll, Heinrich",Μαργαρίτα Ζαχαριάδου,"=""9604355953""","=""9789604355952""",0,Πόλις,Paperback,456,2018,1959,,2022/08/16,to-read,to-read (#190),to-read,,,,0,0
61236820,Παγωμένα πέλματα,Βαγγέλης Μπέκας,"Μπέκας, Βαγγέλης",,"=""9786180143""","=""9786180143089""",0,Ψυχογιός,Paperback,408,2022,2022,,2022/08/16,to-read,to-read (#189),to-read,,,,0,0
23463279,Designing Data-Intensive Applications,Martin Kleppmann,"Kleppmann, Martin",,"=""""","=""""",0,O'Reilly,ebook,562,,2015,,2022/06/15,to-read,to-read (#187),to-read,,,,0,0
6467952,Les Cœurs déchiquetés,Hervé Le Corre,"Corre, Hervé Le",,"=""2743619694""","=""9782743619695""",0,Rivages,Hardcover,384,2009,2009,,2022/03/01,to-read,to-read (#186),to-read,,,,0,0
57230448,In the Shadow of the Fire,Hervé Le Corre,"Corre, Hervé Le",,"=""1609456319""","=""9781609456313""",0,Europa Editions,Kindle Edition,500,2021,2019,,2022/03/01,to-read,to-read (#185),to-read,,,,0,0
25807,The Postman Always Rings Twice,James M. Cain,"Cain, James M.",,"=""0752861743""","=""9780752861746""",0,Orion,Hardcover,116,2010,1934,,2022/02/15,to-read,to-read (#184),to-read,,,,0,0
44313482,"Crossover the Edge: Where Hardcore, Punk And Metal Collide",Alexandros Anesiadis,"Anesiadis, Alexandros",Ian Glasper,"=""1909454753""","=""9781909454750""",0,Cherry Red Books,Paperback,500,2019,,,2022/02/06,to-read,to-read (#183),to-read,,,,0,0
54305363,Broken (In the Best Possible Way),Jenny  Lawson,"Lawson, Jenny",,"=""1250077036""","=""9781250077035""",0,Henry Holt and Co.,Hardcover,285,2021,2021,,2021/12/13,to-read,to-read (#182),to-read,,,,0,0
44678031,Yearbook,Seth Rogen,"Rogen, Seth",,"=""1984825402""","=""9781984825407""",0,Crown,Hardcover,260,2021,2021,,2021/12/13,to-read,to-read (#181),to-read,,,,0,0
59446853,Φάκελος απόδρασης,Julie Orringer,"Orringer, Julie",Θεοδώρα Δαρβίρη,"=""9600123101""","=""9789600123104""",0,Gutenberg,Paperback,952,2021,2019,,2021/11/20,to-read,to-read (#180),to-read,,,,0,0
17205824,Η εκπαίδευση του μικρού δέντρου,Forrest Carter,"Carter, Forrest",Δημήτρης Μιχαήλ,"=""""","=""9789600436648""",0,Εκδόσεις Κέδρος,Paperback,272,2008,1976,,2021/11/17,to-read,to-read (#179),to-read,,,,0,0
56659266,Ne m'oublie pas,Alix Garin,"Garin, Alix",,"=""2803676230""","=""9782803676231""",0,Le Lombard,Hardcover,220,2021,2021,,2021/11/17,to-read,to-read (#178),to-read,,,,0,0
22778278,Κουραφέλκυθρα,Αντώνης Βαβαγιάννης,"Βαβαγιάννης, Αντώνης",,"=""6185116006""","=""9786185116002""",0,Jemma Press,Paperback,208,2014,2014,,2021/09/21,to-read,to-read (#176),to-read,,,,0,0
34330383,"The Seven Sisters (London Below, #2)",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",0,,Hardcover,,,,,2021/08/31,to-read,to-read (#175),to-read,,,,0,0
51933429,The Guest List,Lucy Foley,"Foley, Lucy",,"=""""","=""""",0,William Morrow,Hardcover,330,2020,2020,,2021/08/29,to-read,to-read (#174),to-read,,,,0,0
52635,The Hellbound Heart (Hellraiser #1),Clive Barker,"Barker, Clive",,"=""0061002828""","=""9780061002823""",0,HarperTorch,Paperback,164,1991,1986,,2020/08/14,to-read,to-read (#173),to-read,,,,0,0
10877197,Clive Barker's Hellraiser Vol. 1,Clive Barker,"Barker, Clive","Christopher Monfette, Leonardo Manco, Stephen       Thompson","=""1608860728""","=""9781608860722""",0,BOOM! Studios,Paperback,128,2011,2011,,2020/08/14,to-read,to-read (#172),to-read,,,,0,0
52635443,Εκεί που τραγουδάνε οι καραβίδες,Delia Owens,"Owens, Delia","Μαργαρίτα Ζαχαριάδου, Θάνος Σαμαρτζής","=""6188445906""","=""9786188445901""",0,ΔΩΜΑ | βιβλία στην Αθήνα,Paperback,466,2019,2018,,2020/08/11,to-read,to-read (#171),to-read,,,,0,0
17262208,"Doomed (Damned, #2)",Chuck Palahniuk,"Palahniuk, Chuck",,"=""0385533039""","=""9780385533034""",0,Doubleday,Hardcover,336,2013,2013,,2020/02/20,to-read,to-read (#170),to-read,,,,0,0
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus",Martin Hammond,"=""0140449337""","=""9780140449334""",0,Penguin Books,Paperback,254,2006,180,,2020/02/20,to-read,to-read (#169),to-read,,,,0,0
11299,After the Quake,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""""","=""""",0,Knopf Doubleday Publishing Group,Paperback,147,2003,2000,,2020/03/10,to-read,to-read (#168),to-read,,,,0,0
37765245,Ακόμη κι αν απομείνει μονάχα ένας σκύλος,Joseph Andras,"Andras, Joseph","Τζ. Αλγκράντη, Φρ. Ολονέζος","=""6185118300""","=""9786185118303""",0,Εκδόσεις του Εικοστού Πρώτου,Paperback,64,2017,2017,,2020/03/03,to-read,to-read (#166),to-read,,,,0,0
41070891,Kanaky,Joseph Andras,"Andras, Joseph",,"=""2330109318""","=""9782330109318""",0,Actes Sud,Paperback,304,2018,2018,,2020/03/03,to-read,to-read (#165),to-read,,,,0,0
32505846,Η Ιστορία ως πεδίο μάχης: Ερμηνεύοντας τις βιαιότητες του 20ού αιώνα,Enzo Traverso,"Traverso, Enzo",Νίκος Κούρκουλος,"=""6185118211""","=""9786185118211""",0,Εκδόσεις του Εικοστού Πρώτου,Paperback,360,2016,2011,,2019/12/15,to-read,to-read (#161),to-read,,,,0,0
31183020,99 Bottles of OOP,Sandi Metz,"Metz, Sandi",Katrina Owen,"=""""","=""""",0,,ebook,225,2016,,,2019/01/15,to-read,to-read (#155),to-read,,,,0,0
46460,"Call for the Dead (George Smiley, #1)",John le Carré,"Carré, John le",,"=""0743431677""","=""9780743431675""",0,Scribner,Mass Market Paperback,144,2002,1961,,2018/08/01,to-read,to-read (#153),to-read,,,,0,0
18296159,"The Good Nurse: A True Story of Medicine, Madness, and Murder",Charles Graeber,"Graeber, Charles",,"=""1455574139""","=""9781455574131""",0,"Twelve, Hachette Book Group",Paperback,320,2014,2013,,2018/07/30,to-read,to-read (#152),to-read,,,,0,0
7216478,Our Little Secret: The True Story of a Teenage Killer and the Silence of a Small New England Town,Kevin   Flynn,"Flynn, Kevin",Rebecca Lavoie,"=""0425234657""","=""9780425234655""",0,Berkley,Mass Market Paperback,320,2010,2010,,2018/07/30,to-read,to-read (#151),to-read,,,,0,0
9795473,A Season of Darkness: It Began with the Brutal Murder of Pure Innocence... (Berkley True Crime),Doug Jones,"Jones, Doug",Phyllis Gobbell,"=""0425239152""","=""9780425239155""",0,Berkley,Mass Market Paperback,384,2010,2010,,2018/07/30,to-read,to-read (#150),to-read,,,,0,0
9775295,The Murder of the Century: The Gilded Age Crime that Scandalized a City and Sparked the Tabloid Wars,Paul  Collins,"Collins, Paul",,"=""0307592200""","=""9780307592200""",0,Crown,Hardcover,270,2011,2011,,2018/07/30,to-read,to-read (#149),to-read,,,,0,0
34219897,"Death in the Air: The True Story of a Serial Killer, the Great London Smog, and the Strangling of a City",Kate Winkler Dawson,"Dawson, Kate Winkler",,"=""0316506869""","=""9780316506861""",0,Grand Central Publishing,Hardcover,352,2017,2017,,2018/07/30,to-read,to-read (#148),to-read,,,,0,0
239848,The I-5 Killer,Ann Rule,"Rule, Ann",,"=""0451165594""","=""9780451165596""",0,Berkley,Mass Market Paperback,296,1984,1984,,2018/07/30,to-read,to-read (#146),to-read,,,,0,0
546037,Sweet Anticipation: Music And the Psychology of Expectation (A Bradford Book),David Huron,"Huron, David",,"=""0262083450""","=""9780262083454""",0,Mit Pr,Hardcover,462,2006,2006,,2018/07/16,to-read,to-read (#144),to-read,,,,0,0
1091076,Balkan Tragedy: Chaos and Dissolution after the Cold War,Susan L. Woodward,"Woodward, Susan L.",,"=""0815795130""","=""9780815795131""",0,Brookings Institution Press,Paperback,555,1995,1993,,2018/06/15,to-read,to-read (#143),to-read,,,,0,0
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",0,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,,2018/05/27,to-read,to-read (#142),to-read,,,,0,0
26694,Empire,Michael Hardt,"Hardt, Michael",Antonio Negri,"=""0674006712""","=""9780674006713""",0,Harvard University Press,Paperback,496,2001,2000,,2018/04/17,to-read,to-read (#141),to-read,,,,0,0
11465972,The Looking Glass War (George Smiley #4),John le Carré,"Carré, John le",,"=""0141196394""","=""9780141196398""",0,Penguin Books,Paperback,273,2011,1965,,2018/04/10,to-read,to-read (#140),to-read,,,,0,0
17880057,"Ιστορία της νεώτερης και σύγχρονης Ελλάδας, τόμος Δ΄",Τάσος Βουρνάς,"Βουρνάς, Τάσος",,"=""9606005275""","=""9789606005275""",0,Εκδόσεις Πατάκη,Paperback,581,1998,1981,,2018/03/25,to-read,to-read (#138),to-read,,,,0,0
3217221,"Locke & Key, Vol. 1: Welcome to Lovecraft",Joe  Hill,"Hill, Joe","Gabriel Rodríguez, Robert Crais","=""1600102379""","=""9781600102370""",0,IDW Publishing,Hardcover,168,2013,2008,,2018/03/21,to-read,to-read (#137),to-read,,,,0,0
32109569,"We Are Legion (We Are Bob) (Bobiverse, #1)",Dennis E. Taylor,"Taylor, Dennis E.",,"=""""","=""""",0,Worldbuilders Press,Kindle Edition,383,2016,2016,,2018/03/21,to-read,to-read (#136),to-read,,,,0,0
18616975,"Off to Be the Wizard (Magic 2.0, #1)",Scott  Meyer,"Meyer, Scott",,"=""1612184715""","=""9781612184715""",0,47North,Paperback,373,2014,2013,,2018/03/21,to-read,to-read (#135),to-read,,,,0,0
582205,Revolution in the Revolution? Armed Struggle and Political Struggle in Latin America,Régis Debray,"Debray, Régis",,"=""0140209999""","=""9780140209990""",0,Penguin Books Ltd. (UK),Paperback,126,1968,1967,,2018/03/14,to-read,to-read (#134),to-read,,,,0,0
3680932,Build up your Chess 1: The Fundamentals,Artur Yusupov,"Yusupov, Artur",,"=""1906552010""","=""9781906552015""",0,Quality Chess UK Ltd,Paperback,264,2008,2007,,2018/02/21,to-read,to-read (#133),to-read,,,,0,0
43713,Structure and Interpretation of Computer Programs,Harold Abelson,"Abelson, Harold","Gerald Jay Sussman, Julie Sussman","=""0262510871""","=""9780262510875""",0,The MIT Press,Paperback,657,1996,1984,,2018/02/15,to-read,to-read (#132),to-read,,,,0,0
4099,The Pragmatic Programmer: From Journeyman to Master,Andy   Hunt,"Hunt, Andy","Dave         Thomas, Ward Cunningham","=""020161622X""","=""9780201616224""",0,Addison-Wesley Professional,Paperback,321,1999,1999,,2018/02/15,to-read,to-read (#131),to-read,,,,0,0
1251235,"Yankees Suck! The Unofficial Guide for Fans Who Hate, Despise, Loath, and Detest Those Bums From the Bronx",Jim Gerard,"Gerard, Jim",,"=""1596090421""","=""9781596090422""",0,Penguin Publishing Group,Paperback,208,2005,2005,,2017/12/16,to-read,to-read (#130),to-read,,,,0,0
17255186,"The Phoenix Project: A Novel About IT, DevOps, and Helping Your Business Win",Gene Kim,"Kim, Gene","Kevin Behr, George Spafford","=""0988262592""","=""9780988262591""",0,IT Revolution Press,Hardcover,345,2013,2013,,2018/02/12,to-read,to-read (#129),to-read,,,,0,0
530415,The Art of Doing Science and Engineering: Learning to Learn,Richard Hamming,"Hamming, Richard",,"=""9056995014""","=""9789056995010""",0,CRC Press,Paperback,376,1997,1996,,2018/02/12,to-read,to-read (#128),to-read,,,,0,0
51695,Living My Life,Emma Goldman,"Goldman, Emma",Miriam Brody,"=""0142437859""","=""9780142437858""",0,Penguin Books,Paperback,672,2006,,,2018/01/31,to-read,to-read (#127),to-read,,,,0,0
3228917,Outliers: The Story of Success,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316017922""","=""9780316017923""",0,"Little, Brown and Company",Hardcover,309,2008,2008,,2018/01/05,to-read,to-read (#126),to-read,,,,0,0
722412,The Dream Machine: J.C.R. Licklider and the Revolution That Made Computing Personal,M. Mitchell Waldrop,"Waldrop, M. Mitchell",,"=""014200135X""","=""9780142001356""",0,Penguin Books,Paperback,512,2002,2001,,2018/01/05,to-read,to-read (#125),to-read,,,,0,0
16167080,A Delicate Truth,John le Carré,"Carré, John le",,"=""067092279X""","=""9780670922796""",0,Viking,Hardcover,320,2013,2013,,2017/07/01,to-read,to-read (#123),to-read,,,,0,0
19000,The Constant Gardener,John le Carré,"Carré, John le",,"=""""","=""9780743287203""",0,Scribner,Paperback,482,2005,2001,,2017/07/01,to-read,to-read (#121),to-read,,,,0,0
18990,"The Honourable Schoolboy (George Smiley, #6; Karla Trilogy, #2)",John le Carré,"Carré, John le",,"=""0743457919""","=""9780743457910""",0,Scribner,Paperback,589,2002,1977,,2017/07/01,to-read,to-read (#120),to-read,,,,0,0
12857,The Gambler,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Constance Garnett,"=""""","=""""",0,Modern Library,Paperback,188,2003,1866,,2017/06/21,to-read,to-read (#117),to-read,,,,0,0
1905888,"Menschensöhne (Kommissar Erlendur, #1)",Arnaldur Indriðason,"Indriðason, Arnaldur",Coletta Bürling,"=""3785715560""","=""9783785715567""",0,Lübbe,Hardcover,340,2005,1997,,2017/06/15,to-read,to-read (#116),to-read,,,,0,0
1015029,Boston Requiem,William Landay,"Landay, William",,"=""222109591X""","=""9782221095911""",0,Robert Laffont Ltee,Paperback,402,2005,2003,,2013/11/03,to-read,to-read (#46),to-read,,,,0,0
25142937,"Lovecraft Country (Lovecraft Country, #1)",Matt Ruff,"Ruff, Matt",,"=""0062292064""","=""9780062292063""",0,Harper,Hardcover,372,2016,2016,,2017/01/17,to-read,to-read (#115),to-read,,,,0,0
22055262,"A Darker Shade of Magic (Shades of Magic, #1)",V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""0765376458""","=""9780765376459""",0,Tor,Hardcover,400,2015,2015,,2017/01/17,to-read,to-read (#114),to-read,,,,0,0
